Origin,   Shake,    Average,    Moving,     IIR
132136,  131931,  132133,  132132,  132104
132137,  131931,  132133,  132133,  132105
132138,  131931,  132133,  132134,  132106
132139,  131931,  132137,  132135,  132107
132140,  131931,  132137,  132136,  132108
132141,  132141,  132137,  132137,  132109
132142,  132142,  132137,  132138,  132110
132143,  132143,  132141,  132139,  132111
132144,  132144,  132141,  132140,  132112
132145,  132145,  132141,  132141,  132113
132146,  132146,  132141,  132142,  132114
132147,  132147,  132145,  132143,  132115
132148,  132148,  132145,  132144,  132116
132149,  132149,  132145,  132145,  132117
132150,  132150,  132145,  132146,  132118
132151,  132151,  132149,  132147,  132119
132152,  132152,  132149,  132148,  132120
132153,  132153,  132149,  132149,  132121
132154,  132154,  132149,  132150,  132122
132155,  132155,  132153,  132151,  132123
132156,  132156,  132153,  132152,  132124
132157,  132157,  132153,  132153,  132125
132158,  132158,  132153,  132154,  132126
132159,  132159,  132157,  132155,  132127
132160,  132160,  132157,  132156,  132128
132161,  132161,  132157,  132157,  132129
132162,  132162,  132157,  132158,  132130
132163,  132163,  132161,  132159,  132131
132164,  132164,  132161,  132160,  132132
132165,  132165,  132161,  132161,  132133
132166,  132166,  132161,  132162,  132134
132167,  132167,  132165,  132163,  132135
132168,  132168,  132165,  132164,  132136
132169,  132169,  132165,  132165,  132137
132170,  132170,  132165,  132166,  132138
132171,  132171,  132169,  132167,  132139
132172,  132172,  132169,  132168,  132140
132173,  132173,  132169,  132169,  132141
132174,  132174,  132169,  132170,  132142
132175,  132175,  132173,  132171,  132143
132176,  132176,  132173,  132172,  132144
132177,  132177,  132173,  132173,  132145
132178,  132178,  132173,  132174,  132146
132179,  132179,  132177,  132175,  132147
132180,  132180,  132177,  132176,  132148
132181,  132181,  132177,  132177,  132149
132182,  132182,  132177,  132178,  132150
132183,  132183,  132181,  132179,  132151
132184,  132184,  132181,  132180,  132152
132185,  132185,  132181,  132181,  132153
132186,  132186,  132181,  132182,  132154
132187,  132187,  132185,  132183,  132155
132188,  132188,  132185,  132184,  132156
132189,  132189,  132185,  132185,  132157
132190,  132190,  132185,  132186,  132158
132191,  132191,  132189,  132187,  132159
132192,  132192,  132189,  132188,  132160
132193,  132193,  132189,  132189,  132161
132194,  132194,  132189,  132190,  132162
132195,  132195,  132193,  132191,  132163
132196,  132196,  132193,  132192,  132164
132197,  132197,  132193,  132193,  132165
132198,  132198,  132193,  132194,  132166
132199,  132199,  132197,  132195,  132167
132200,  132200,  132197,  132196,  132168
132201,  132201,  132197,  132197,  132169
132202,  132202,  132197,  132198,  132170
132203,  132203,  132201,  132199,  132171
132204,  132204,  132201,  132200,  132172
132205,  132205,  132201,  132201,  132173
132206,  132206,  132201,  132202,  132174
132207,  132207,  132205,  132203,  132175
132208,  132208,  132205,  132204,  132176
132209,  132209,  132205,  132205,  132177
132210,  132210,  132205,  132206,  132178
132211,  132211,  132209,  132207,  132179
132212,  132212,  132209,  132208,  132180
132213,  132213,  132209,  132209,  132181
132214,  132214,  132209,  132210,  132182
132215,  132215,  132213,  132211,  132183
132216,  132216,  132213,  132212,  132184
132217,  132217,  132213,  132213,  132185
132218,  132218,  132213,  132214,  132186
132219,  132219,  132217,  132215,  132187
132220,  132220,  132217,  132216,  132188
132221,  132221,  132217,  132217,  132189
132222,  132222,  132217,  132218,  132190
132223,  132223,  132221,  132219,  132191
132224,  132224,  132221,  132220,  132192
132225,  132225,  132221,  132221,  132193
132226,  132226,  132221,  132222,  132194
132227,  132227,  132225,  132223,  132195
132228,  132228,  132225,  132224,  132196
132229,  132229,  132225,  132225,  132197
132230,  132230,  132225,  132226,  132198
132231,  132231,  132229,  132227,  132199
132232,  132232,  132229,  132228,  132200
132233,  132233,  132229,  132229,  132201
132234,  132234,  132229,  132230,  132202
132235,  132235,  132233,  132231,  132203
132236,  132236,  132233,  132232,  132204
132237,  132237,  132233,  132233,  132205
132238,  132238,  132233,  132234,  132206
132239,  132239,  132237,  132235,  132207
132240,  132240,  132237,  132236,  132208
132241,  132241,  132237,  132237,  132209
132242,  132242,  132237,  132238,  132210
132243,  132243,  132241,  132239,  132211
132244,  132244,  132241,  132240,  132212
132245,  132245,  132241,  132241,  132213
132246,  132246,  132241,  132242,  132214
132247,  132247,  132245,  132243,  132215
132248,  132248,  132245,  132244,  132216
132249,  132249,  132245,  132245,  132217
132250,  132250,  132245,  132246,  132218
132251,  132251,  132249,  132247,  132219
132252,  132252,  132249,  132248,  132220
132253,  132253,  132249,  132249,  132221
132254,  132254,  132249,  132250,  132222
